Hotel Name,Adress,City&State,Zip Code,Room counts,links
A La Playa 2 Bedroom Home by RedAwning,2781 Tradewind Lane," Port Bolivar, TX", 77650,40 rooms,"https://www.hotels.com/ho625238144/a-la-playa-2-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560531&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19507442"""
Ez Come Ez Geaux 4 Bedroom Home by Redawning,3451 Smiths Point (Seabreeze)," Port Bolivar, TX", 77650,40 rooms,"https://www.hotels.com/ho930626816/ez-come-ez-geaux-4-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560531&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=29050838"""
2 Miami 2 Bedroom Home by RedAwning,834 Miami," Port Bolivar, TX", 77617,40 rooms,"https://www.hotels.com/ho625243968/2-miami-2-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560532&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19507624"""
Miss Molly's 2 Bedroom Home by RedAwning,3008 Shady Lane," Port Bolivar, TX", 77650,40 rooms,"https://www.hotels.com/ho625240512/miss-molly-s-2-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560532&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19507516"""
Making Waves 4 Bedroom Home by Redawning,933 Raymond," Port Bolivar, TX", 77650,40 rooms,"https://www.hotels.com/ho2460847552/making-waves-4-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560532&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76870236"""
Cedar Oaks Inn The Birdcage Saloon,3822 Water Street," Dickinson, TX", 77539,3 rooms,"https://www.hotels.com/ho2521200032/cedar-oaks-inn-the-birdcage-saloon-dickinson-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560532&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=78756251"""
Dulce Vida 4 Bedroom Home by Redawning,2789 Tradewind Ln.," Port Bolivar, TX", 77650,3 rooms,"https://www.hotels.com/ho2122699232/dulce-vida-4-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560532&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=66303101"""
Cedar Oaks Inn The Barracks,3822 Water Street," Dickinson, TX", 77539,4 rooms,"https://www.hotels.com/ho2521200000/cedar-oaks-inn-the-barracks-dickinson-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560533&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=78756250"""
Janie's 4 Bedroom Home by RedAwning,910 Nassau," Port Bolivar, TX", 77650,4 rooms,"https://www.hotels.com/ho625139552/janie-s-4-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560533&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19504361"""
InTown Suites Extended Stay Houston - Pasadena,6330 Fairmont Pkwy," Pasadena, TX", 77505,121 rooms,"https://www.hotels.com/ho425949952/intown-suites-extended-stay-houston-pasadena-pasadena-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560533&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=13279686"""
Twin Tides 4 Bedroom Home by Redawning,3001 Vista Del Mar Ct.," Port Bolivar, TX", 77650,121 rooms,"https://www.hotels.com/ho2462834592/twin-tides-4-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560533&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76932331"""
Luna Bella 3 Bedroom Home by Redawning,2801 Gulf View Ln.," Port Bolivar, TX", 77650,121 rooms,"https://www.hotels.com/ho2163850176/luna-bella-3-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560533&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=67589068"""
The Neon Moon 3 Bedroom Home by Redawning,3008 Lazy Ln.," Port Bolivar, TX", 77650,121 rooms,"https://www.hotels.com/ho2445800896/the-neon-moon-3-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560533&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76400028"""
Palm Paradise 3 Bedroom Home by Redawning,3275 Pirates Cove," Port Bolivar, TX", 77650,121 rooms,"https://www.hotels.com/ho2098901088/palm-paradise-3-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560533&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=65559409"""
Wyman House Bed and Breakfast,2226 Sens Rd," La Porte, TX", 77571,4 rooms,"https://www.hotels.com/ho688109/wyman-house-bed-and-breakfast-la-porte-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560534&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=18159644"""
Mimosa Manor 3 Bedroom Home by Redawning,2629 Palm Dr.," Port Bolivar, TX", 77650,4 rooms,"https://www.hotels.com/ho2199721088/mimosa-manor-3-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560534&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=68710034"""
Paradise By The Sea 4 Bedroom Home by Redawning,408 Seagrass," Port Bolivar, TX", 77617,4 rooms,"https://www.hotels.com/ho2457642656/paradise-by-the-sea-4-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560535&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76770083"""
Mi Casa Del Mar 2 Bedroom Home by RedAwning,983 Cade," Crystal Beach, Port Bolivar", 77650,4 rooms,"https://www.hotels.com/ho625242080/mi-casa-del-mar-2-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560535&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19507565"""
Abby Sands Castle 2 Bedroom Home by RedAwning,976 James Road," Crystal Beach, Port Bolivar", 77650,4 rooms,"https://www.hotels.com/ho625139584/abby-sands-castle-2-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560535&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19504362"""
Shore Relaxin' 4 Bedroom Home by RedAwning,3531 Smiths Point," Port Bolivar, TX", 77650,4 rooms,"https://www.hotels.com/ho625240192/shore-relaxin-4-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201560517&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19507506"""
Love Shack 2 Bedroom Home by RedAwning,990 Matthews St.," Port Bolivar, TX", 77617,4 rooms,"https://www.hotels.com/ho625138880/love-shack-2-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568578&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19504340"""
#latitude Adjustment 4 Bedroom Home by Redawning,947 Gateway," Port Bolivar, TX", 77650,4 rooms,"https://www.hotels.com/ho804158688/latitude-adjustment-4-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568579&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=25098709"""
Prager Bay View,16558 Anchor Way," League City, TX", 77573,4 rooms,"https://www.hotels.com/ho2435096288/prager-bay-view-league-city-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568580&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76065509"""
Sea Mist 2 Bedroom Home by RedAwning,996 Alicia," Port Bolivar, TX", 77617,4 rooms,"https://www.hotels.com/ho625243520/sea-mist-2-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568580&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19507610"""
Coastal Cajun Getaway On The Beach! 3 Bedroom Home by Redawning,3346 Pirates Cove," Port Bolivar, TX", 77650,4 rooms,"https://www.hotels.com/ho2344695232/coastal-cajun-getaway-on-the-beach-3-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568580&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=73240476"""
1 Coastal Calm 2 Bedroom Home by RedAwning,2888 Lakeside," Port Bolivar, TX", 77650,4 rooms,"https://www.hotels.com/ho625241632/1-coastal-calm-2-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568581&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19507551"""
Extended Stay InTown Suites Houston TX – Webster/NASA,480 W Bay Area Blvd," Webster, TX", 77598,121 rooms,"https://www.hotels.com/ho612709888/intown-suites-extended-stay-webster-tx-nasa-webster-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568581&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19115934"""
Shore Haven 2 Bedroom Home by RedAwning,929 Bahama," Port Bolivar, TX", 77650,121 rooms,"https://www.hotels.com/ho625239840/shore-haven-2-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568581&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19507495"""
Hooked On A Feeling 3 Bedroom Home by Redawning,940 Raymond," Port Bolivar, TX", 77650,121 rooms,"https://www.hotels.com/ho2420181984/hooked-on-a-feeling-3-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568581&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=75599437"""
Ocean's Edge 4 Bedroom Home by Redawning,2932 Lakeside Dr.," Port Bolivar, TX", 77650,121 rooms,"https://www.hotels.com/ho2304241952/ocean-s-edge-4-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568583&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=71976311"""
Beach Please 3 Bedroom Home by Redawning,976 Bahama Dr.," Port Bolivar, TX", 77650,121 rooms,"https://www.hotels.com/ho1749082656/beach-please-3-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568583&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=54627583"""
Star Candy Near Nasa and Space Center,1310 Antigua Ln," Houston, TX", 77058,121 rooms,"https://www.hotels.com/ho2850526912/star-candy-near-nasa-and-space-center-webster-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568583&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=89047716"""
Anchor House 3 Bedroom Home by Redawning,947 Driftwood Dr.," Port Bolivar, TX", 77650,121 rooms,"https://www.hotels.com/ho2469389056/anchor-house-3-bedroom-home-by-redawning-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568583&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=77137158"""
The Green Seahorse 4 Bedroom Home by Redawning,3292 Prides Way," Port Bolivar, TX", 77650,121 rooms,"https://www.hotels.com/ho2457644448/the-green-seahorse-4-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568583&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76770139"""
Economy Inn Motel,2620 S Velasco St," Angleton, TX", 77515,33 rooms,"https://www.hotels.com/ho1193949280/economy-inn-motel-angleton-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568583&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=37279665"""
This Is What I Like 3 Bedroom Home by Redawning,978 Seadrift Dr.," Port Bolivar, TX", 77650,33 rooms,"https://www.hotels.com/ho2278741440/this-is-what-i-like-3-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568584&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=71179420"""
Ohana 3 Bedroom Home by Redawning,958 S. Redfish," Port Bolivar, TX", 77650,33 rooms,"https://www.hotels.com/ho2372611104/ohana-3-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568584&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=74112847"""
Seagull Shores 1 Bedroom Home by RedAwning,2433 Audubon Avenue," Port Bolivar, TX", 77617,33 rooms,"https://www.hotels.com/ho625238048/seagull-shores-1-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568584&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19507439"""
Scottish Inn and Suites,2839 N Velasco St," Angleton, TX", 77515,40 rooms,"https://www.hotels.com/ho630746016/scottish-inn-and-suites-angleton-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568584&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19679563"""
Baymont by Wyndham Houston La Porte,1105 Highway 146 S," La Porte, TX", 77571,112 rooms,"https://www.hotels.com/ho113274/la-quinta-inn-by-wyndham-houston-la-porte-la-porte-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201568578&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=22695"""
